Date,Consumption
2008-12-13,1292.95
2008-12-14,1182.781
2008-12-15,1447.775
2008-12-16,1469.645
2008-12-17,1466.277
2008-12-18,1424.95
2008-12-19,1361.965
2008-12-20,1258.028
2008-12-21,1129.423
2008-12-22,1299.522
2008-12-23,1226.172
2008-12-24,1086.798
2008-12-25,1002.092
2008-12-26,1006.087
2008-12-27,1097.525
2008-12-28,1047.014
2008-12-29,1198.295
2008-12-30,1199.765
2008-12-31,1117.617
2009-01-01,1018.975
2009-01-02,1161.911
2009-01-03,1178.078
2009-01-04,1130.021
2009-01-05,1333.0410000000002
2009-01-06,1340.896
2009-01-07,1472.995
2009-01-08,1454.5620000000001
2009-01-09,1453.0770000000002
2009-01-10,1280.255
2009-01-11,1228.367
2009-01-12,1537.3770000000002
2009-01-13,1538.894
2009-01-14,1515.1689999999999
2009-01-15,1480.0420000000001
2009-01-16,1458.9379999999999
2009-01-17,1264.181
2009-01-18,1210.11
2009-01-19,1485.7089999999998
2009-01-20,1476.079
2009-01-21,1461.161
2009-01-22,1482.797
2009-01-23,1486.6989999999998
2009-01-24,1243.165
2009-01-25,1121.128
2009-01-26,1415.942
2009-01-27,1464.606
2009-01-28,1453.836
2009-01-29,1439.424
2009-01-30,1403.57
2009-01-31,1238.9189999999999
2009-02-01,1235.619
2009-02-02,1532.4560000000001
2009-02-03,1510.231
2009-02-04,1503.451
2009-02-05,1496.134
2009-02-06,1438.485
2009-02-07,1249.5330000000001
2009-02-08,1170.835
2009-02-09,1465.422
2009-02-10,1521.007
2009-02-11,1532.0910000000001
2009-02-12,1487.231
2009-02-13,1451.942
2009-02-14,1257.399
2009-02-15,1188.094
2009-02-16,1467.767
2009-02-17,1494.171
2009-02-18,1493.244
2009-02-19,1468.1570000000002
2009-02-20,1431.1370000000002
2009-02-21,1222.47
2009-02-22,1164.115
2009-02-23,1361.9489999999998
2009-02-24,1369.316
2009-02-25,1403.307
2009-02-26,1469.486
2009-02-27,1405.005
2009-02-28,1190.2910000000002
2009-03-01,1098.937
2009-03-02,1413.017
2009-03-03,1427.385
2009-03-04,1423.119
2009-03-05,1432.391
2009-03-06,1401.981
2009-03-07,1190.84
2009-03-08,1114.724
2009-03-09,1410.6589999999999
2009-03-10,1442.865
2009-03-11,1411.5120000000002
2009-03-12,1421.815
2009-03-13,1337.766
2009-03-14,1118.664
2009-03-15,1067.434
2009-03-16,1330.62
2009-03-17,1403.5639999999999
2009-03-18,1367.5610000000001
2009-03-19,1355.7939999999999
2009-03-20,1302.11
2009-03-21,1125.085
2009-03-22,1130.425
2009-03-23,1437.3370000000002
2009-03-24,1420.783
2009-03-25,1409.995
2009-03-26,1387.61
2009-03-27,1326.001
2009-03-28,1150.563
2009-03-29,1049.947
2009-03-30,1332.565
2009-03-31,1342.825
2009-04-01,1324.3220000000001
2009-04-02,1300.695
2009-04-03,1234.903
2009-04-04,1057.0539999999999
2009-04-05,971.543
2009-04-06,1240.109
2009-04-07,1251.81
2009-04-08,1257.346
2009-04-09,1183.626
2009-04-10,922.425
2009-04-11,941.3430000000001
2009-04-12,842.395
2009-04-13,860.508
2009-04-14,1157.526
2009-04-15,1203.861
2009-04-16,1251.391
2009-04-17,1257.1
2009-04-18,1078.327
2009-04-19,944.8480000000001
2009-04-20,1232.893
2009-04-21,1260.746
2009-04-22,1276.489
2009-04-23,1280.617
2009-04-24,1230.096
2009-04-25,1054.01
2009-04-26,967.429
2009-04-27,1261.964
2009-04-28,1314.078
2009-04-29,1305.002
2009-04-30,1245.735
2009-05-01,910.081
2009-05-02,964.497
2009-05-03,934.002
2009-05-04,1257.193
2009-05-05,1324.692
2009-05-06,1368.8570000000002
2009-05-07,1279.065
2009-05-08,1265.691
2009-05-09,1047.747
2009-05-10,945.299
2009-05-11,1277.3239999999998
2009-05-12,1305.039
2009-05-13,1297.032
2009-05-14,1308.3010000000002
2009-05-15,1279.138
2009-05-16,1052.319
2009-05-17,952.148
2009-05-18,1237.623
2009-05-19,1241.5639999999999
2009-05-20,1216.5510000000002
2009-05-21,939.3969999999999
2009-05-22,1069.708
2009-05-23,986.8710000000001
2009-05-24,932.701
2009-05-25,1244.375
2009-05-26,1303.405
2009-05-27,1276.649
2009-05-28,1301.1660000000002
2009-05-29,1216.147
2009-05-30,989.289
2009-05-31,853.302
2009-06-01,862.577
2009-06-02,1201.522
2009-06-03,1259.555
2009-06-04,1267.093
2009-06-05,1230.255
2009-06-06,1068.386
2009-06-07,958.92
2009-06-08,1246.529
2009-06-09,1277.12
2009-06-10,1255.982
2009-06-11,1095.474
2009-06-12,1172.562
2009-06-13,1034.662
2009-06-14,931.702
2009-06-15,1263.042
2009-06-16,1264.813
2009-06-17,1247.367
2009-06-18,1279.025
2009-06-19,1257.991
2009-06-20,1032.422
2009-06-21,935.7660000000001
2009-06-22,1238.057
2009-06-23,1292.95
2009-06-24,1292.12
2009-06-25,1268.12
2009-06-26,1232.066
2009-06-27,1049.105
2009-06-28,944.52
2009-06-29,1246.344
2009-06-30,1287.6580000000001
2009-07-01,1293.127
2009-07-02,1289.24
2009-07-03,1265.667
2009-07-04,1038.845
2009-07-05,932.9810000000001
2009-07-06,1242.8039999999999
2009-07-07,1256.866
2009-07-08,1247.665
2009-07-09,1245.298
2009-07-10,1228.297
2009-07-11,1017.3660000000001
2009-07-12,939.9
2009-07-13,1214.356
2009-07-14,1258.647
2009-07-15,1262.809
2009-07-16,1239.984
2009-07-17,1228.5510000000002
2009-07-18,1032.839
2009-07-19,915.9730000000001
2009-07-20,1205.019
2009-07-21,1212.442
2009-07-22,1246.27
2009-07-23,1258.875
2009-07-24,1187.772
2009-07-25,1005.921
2009-07-26,890.2080000000001
2009-07-27,1178.529
2009-07-28,1197.376
2009-07-29,1196.711
2009-07-30,1217.8319999999999
2009-07-31,1151.822
2009-08-01,992.89
2009-08-02,934.065
2009-08-03,1183.942
2009-08-04,1186.975
2009-08-05,1187.343
2009-08-06,1203.712
2009-08-07,1185.31
2009-08-08,1028.781
2009-08-09,948.65
2009-08-10,1239.315
2009-08-11,1247.121
2009-08-12,1243.789
2009-08-13,1245.733
2009-08-14,1189.828
2009-08-15,1011.462
2009-08-16,943.434
2009-08-17,1231.747
2009-08-18,1252.744
2009-08-19,1261.0430000000001
2009-08-20,1287.016
2009-08-21,1257.76
2009-08-22,1036.386
2009-08-23,927.957
2009-08-24,1251.057
2009-08-25,1290.746
2009-08-26,1284.681
2009-08-27,1281.057
2009-08-28,1262.891
2009-08-29,1052.374
2009-08-30,949.7769999999999
2009-08-31,1239.968
2009-09-01,1324.961
2009-09-02,1325.8020000000001
2009-09-03,1345.6270000000002
2009-09-04,1317.175
2009-09-05,1120.1680000000001
2009-09-06,986.187
2009-09-07,1271.387
2009-09-08,1312.59
2009-09-09,1314.2910000000002
2009-09-10,1324.941
2009-09-11,1290.365
2009-09-12,1081.752
2009-09-13,1006.416
2009-09-14,1337.39
2009-09-15,1351.629
2009-09-16,1342.7379999999998
2009-09-17,1348.055
2009-09-18,1305.441
2009-09-19,1093.8319999999999
2009-09-20,997.675
2009-09-21,1304.28
2009-09-22,1337.094
2009-09-23,1344.884
2009-09-24,1335.881
2009-09-25,1289.55
2009-09-26,1080.103
2009-09-27,986.645
2009-09-28,1325.5610000000001
2009-09-29,1361.148
2009-09-30,1354.011
2009-10-01,1382.881
2009-10-02,1324.85
2009-10-03,1121.906
2009-10-04,1107.4160000000002
2009-10-05,1344.111
2009-10-06,1375.2939999999999
2009-10-07,1383.193
2009-10-08,1372.3
2009-10-09,1335.2979999999998
2009-10-10,1161.828
2009-10-11,1069.558
2009-10-12,1373.4070000000002
2009-10-13,1388.214
2009-10-14,1424.481
2009-10-15,1428.3410000000001
2009-10-16,1413.0279999999998
2009-10-17,1192.004
2009-10-18,1083.23
2009-10-19,1375.5929999999998
2009-10-20,1405.648
2009-10-21,1423.389
2009-10-22,1436.193
2009-10-23,1388.9370000000001
2009-10-24,1183.317
2009-10-25,1090.388
2009-10-26,1392.297
2009-10-27,1405.611
2009-10-28,1401.9489999999998
2009-10-29,1400.8829999999998
2009-10-30,1352.6570000000002
2009-10-31,1161.853
2009-11-01,1103.823
2009-11-02,1413.479
2009-11-03,1430.793
2009-11-04,1451.736
2009-11-05,1433.6129999999998
2009-11-06,1401.922
2009-11-07,1221.05
2009-11-08,1108.823
2009-11-09,1447.979
2009-11-10,1456.987
2009-11-11,1452.366
2009-11-12,1459.223
2009-11-13,1406.469
2009-11-14,1220.361
2009-11-15,1110.2830000000001
2009-11-16,1428.714
2009-11-17,1445.4679999999998
2009-11-18,1495.9720000000002
2009-11-19,1465.3110000000001
2009-11-20,1433.207
2009-11-21,1201.5439999999999
2009-11-22,1140.583
2009-11-23,1498.724
2009-11-24,1513.6860000000001
2009-11-25,1476.421
2009-11-26,1490.984
2009-11-27,1459.1229999999998
2009-11-28,1257.624
2009-11-29,1152.014
2009-11-30,1446.871
2009-12-01,1493.8870000000002
2009-12-02,1488.901
2009-12-03,1491.4029999999998
2009-12-04,1464.589
2009-12-05,1268.0739999999998
2009-12-06,1156.702
2009-12-07,1455.825
2009-12-08,1481.535
2009-12-09,1483.9920000000002
2009-12-10,1489.374
2009-12-11,1461.257
2009-12-12,1254.6660000000002
2009-12-13,1162.139
2009-12-14,1484.3329999999999
2009-12-15,1507.0379999999998
2009-12-16,1503.558
2009-12-17,1508.703
2009-12-18,1475.024
2009-12-19,1321.729
2009-12-20,1249.403
2009-12-21,1433.996
2009-12-22,1396.681
2009-12-23,1322.786
2009-12-24,1125.067
2009-12-25,1105.464
2009-12-26,1100.9080000000001
2009-12-27,1072.47
2009-12-28,1211.7910000000002
2009-12-29,1207.905
2009-12-30,1192.1960000000001
2009-12-31,1106.4669999999999
2010-01-01,1057.372
2010-01-02,1161.042
2010-01-03,1132.069
2010-01-04,1346.25
2010-01-05,1457.374
2010-01-06,1434.055
2010-01-07,1493.432
2010-01-08,1489.44
2010-01-09,1380.0710000000001
2010-01-10,1240.762
2010-01-11,1493.487
2010-01-12,1555.338
2010-01-13,1581.3870000000002
2010-01-14,1523.656
2010-01-15,1496.9129999999998
2010-01-16,1326.306
2010-01-17,1202.899
2010-01-18,1438.1429999999998
2010-01-19,1486.586
2010-01-20,1491.8120000000001
2010-01-21,1498.586
2010-01-22,1469.011
2010-01-23,1295.687
2010-01-24,1181.073
2010-01-25,1439.729
2010-01-26,1524.658
2010-01-27,1599.297
2010-01-28,1585.269
2010-01-29,1493.02
2010-01-30,1322.933
2010-01-31,1203.635
2010-02-01,1536.453
2010-02-02,1607.625
2010-02-03,1585.5810000000001
2010-02-04,1521.671
2010-02-05,1509.085
2010-02-06,1287.8039999999999
2010-02-07,1183.454
2010-02-08,1516.0120000000002
2010-02-09,1556.84
2010-02-10,1574.033
2010-02-11,1587.07
2010-02-12,1549.4270000000001
2010-02-13,1325.604
2010-02-14,1219.48
2010-02-15,1469.2060000000001
2010-02-16,1506.406
2010-02-17,1540.4260000000002
2010-02-18,1528.545
2010-02-19,1507.016
2010-02-20,1314.4189999999999
2010-02-21,1189.077
2010-02-22,1495.546
2010-02-23,1522.1660000000002
2010-02-24,1488.661
2010-02-25,1483.0320000000002
2010-02-26,1453.283
2010-02-27,1269.7939999999999
2010-02-28,1197.315
2010-03-01,1527.3929999999998
2010-03-02,1572.645
2010-03-03,1542.4879999999998
2010-03-04,1548.184
2010-03-05,1509.53
2010-03-06,1310.888
2010-03-07,1216.4080000000001
2010-03-08,1535.1760000000002
2010-03-09,1566.8039999999999
2010-03-10,1548.4189999999999
2010-03-11,1580.8120000000001
2010-03-12,1502.92
2010-03-13,1258.107
2010-03-14,1154.161
2010-03-15,1469.79
2010-03-16,1496.719
2010-03-17,1462.767
2010-03-18,1422.068
2010-03-19,1366.92
2010-03-20,1174.017
2010-03-21,1069.442
2010-03-22,1395.422
2010-03-23,1382.854
2010-03-24,1364.1889999999999
2010-03-25,1366.6070000000002
2010-03-26,1346.088
2010-03-27,1135.454
2010-03-28,1046.2160000000001
2010-03-29,1351.473
2010-03-30,1329.161
2010-03-31,1346.7
2010-04-01,1400.846
2010-04-02,1062.765
2010-04-03,1095.721
2010-04-04,1003.789
2010-04-05,1027.339
2010-04-06,1314.056
2010-04-07,1341.6589999999999
2010-04-08,1371.16
2010-04-09,1363.007
2010-04-10,1162.222
2010-04-11,1093.656
2010-04-12,1405.8020000000001
2010-04-13,1407.375
2010-04-14,1411.0279999999998
2010-04-15,1395.721
2010-04-16,1369.764
2010-04-17,1130.565
2010-04-18,1022.696
2010-04-19,1314.785
2010-04-20,1357.79
2010-04-21,1392.549
2010-04-22,1348.7320000000002
2010-04-23,1293.38
2010-04-24,1085.058
2010-04-25,1005.0930000000001
2010-04-26,1347.326
2010-04-27,1344.457
2010-04-28,1326.2879999999998
2010-04-29,1322.9620000000002
2010-04-30,1327.5729999999999
2010-05-01,1003.133
2010-05-02,1025.5339999999999
2010-05-03,1357.76
2010-05-04,1380.307
2010-05-05,1377.111
2010-05-06,1457.839
2010-05-07,1378.971
2010-05-08,1143.806
2010-05-09,1038.1689999999999
2010-05-10,1368.266
2010-05-11,1381.515
2010-05-12,1388.1529999999998
2010-05-13,1075.688
2010-05-14,1235.5
2010-05-15,1166.953
2010-05-16,1081.379
2010-05-17,1349.0529999999999
2010-05-18,1389.235
2010-05-19,1419.685
2010-05-20,1387.039
2010-05-21,1317.83
2010-05-22,1076.471
2010-05-23,944.937
2010-05-24,972.08
2010-05-25,1300.642
2010-05-26,1354.2939999999999
2010-05-27,1350.656
2010-05-28,1308.454
2010-05-29,1093.815
2010-05-30,1034.115
2010-05-31,1350.434
2010-06-01,1337.078
2010-06-02,1343.5870000000002
2010-06-03,1139.3519999999999
2010-06-04,1193.694
2010-06-05,1060.277
2010-06-06,999.883
2010-06-07,1330.382
2010-06-08,1340.9370000000001
2010-06-09,1353.64
2010-06-10,1369.273
2010-06-11,1359.5220000000002
2010-06-12,1138.5
2010-06-13,1023.9680000000001
2010-06-14,1295.099
2010-06-15,1310.23
2010-06-16,1320.1429999999998
2010-06-17,1342.281
2010-06-18,1310.5819999999999
2010-06-19,1125.19
2010-06-20,1023.3589999999999
2010-06-21,1310.2160000000001
2010-06-22,1319.276
2010-06-23,1307.482
2010-06-24,1316.54
2010-06-25,1308.492
2010-06-26,1104.93
2010-06-27,1005.694
2010-06-28,1327.922
2010-06-29,1361.925
2010-06-30,1358.6989999999998
2010-07-01,1363.287
2010-07-02,1357.976
2010-07-03,1148.143
2010-07-04,1051.1760000000002
2010-07-05,1343.797
2010-07-06,1350.172
2010-07-07,1329.224
2010-07-08,1353.055
2010-07-09,1359.894
2010-07-10,1154.16
2010-07-11,1072.726
2010-07-12,1378.4389999999999
2010-07-13,1370.114
2010-07-14,1385.9160000000002
2010-07-15,1369.997
2010-07-16,1317.36
2010-07-17,1120.184
2010-07-18,978.316
2010-07-19,1286.726
2010-07-20,1334.0339999999999
2010-07-21,1356.766
2010-07-22,1367.158
2010-07-23,1316.842
2010-07-24,1139.112
2010-07-25,1004.8919999999999
2010-07-26,1293.006
2010-07-27,1302.3980000000001
2010-07-28,1326.523
2010-07-29,1310.573
2010-07-30,1254.6660000000002
2010-07-31,1070.859
2010-08-01,985.373
2010-08-02,1273.612
2010-08-03,1276.3310000000001
2010-08-04,1279.0710000000001
2010-08-05,1286.819
2010-08-06,1271.639
2010-08-07,1073.063
2010-08-08,1008.784
2010-08-09,1279.1680000000001
2010-08-10,1298.3410000000001
2010-08-11,1322.18
2010-08-12,1323.868
2010-08-13,1278.425
2010-08-14,1097.85
2010-08-15,1032.5919999999999
2010-08-16,1314.507
2010-08-17,1365.1760000000002
2010-08-18,1362.255
2010-08-19,1324.15
2010-08-20,1299.964
2010-08-21,1113.113
2010-08-22,1050.307
2010-08-23,1383.504
2010-08-24,1380.6429999999998
2010-08-25,1364.467
2010-08-26,1360.0839999999998
2010-08-27,1360.2379999999998
2010-08-28,1134.577
2010-08-29,1051.797
2010-08-30,1328.642
2010-08-31,1340.2620000000002
2010-09-01,1361.1629999999998
2010-09-02,1362.5120000000002
2010-09-03,1352.2720000000002
2010-09-04,1146.7730000000001
2010-09-05,1037.348
2010-09-06,1326.9029999999998
2010-09-07,1415.65
2010-09-08,1446.078
2010-09-09,1418.8220000000001
2010-09-10,1372.1879999999999
2010-09-11,1138.029
2010-09-12,1060.951
2010-09-13,1382.4229999999998
2010-09-14,1426.9660000000001
2010-09-15,1440.8770000000002
2010-09-16,1426.9170000000001
2010-09-17,1393.3120000000001
2010-09-18,1188.621
2010-09-19,1059.5510000000002
2010-09-20,1373.955
2010-09-21,1404.236
2010-09-22,1396.9579999999999
2010-09-23,1394.067
2010-09-24,1383.504
2010-09-25,1173.425
2010-09-26,1077.891
2010-09-27,1441.433
2010-09-28,1475.471
2010-09-29,1419.43
2010-09-30,1422.38
2010-10-01,1400.481
2010-10-02,1207.986
2010-10-03,1087.575
2010-10-04,1387.41
2010-10-05,1422.973
2010-10-06,1412.5520000000001
2010-10-07,1420.114
2010-10-08,1412.619
2010-10-09,1185.625
2010-10-10,1072.749
2010-10-11,1376.504
2010-10-12,1421.4089999999999
2010-10-13,1431.431
2010-10-14,1446.6129999999998
2010-10-15,1431.414
2010-10-16,1238.037
2010-10-17,1136.901
2010-10-18,1424.016
2010-10-19,1470.059
2010-10-20,1493.7320000000002
2010-10-21,1512.96
2010-10-22,1484.3370000000002
2010-10-23,1250.925
2010-10-24,1212.5230000000001
2010-10-25,1460.396
2010-10-26,1475.015
2010-10-27,1480.974
2010-10-28,1471.12
2010-10-29,1434.233
2010-10-30,1235.68
2010-10-31,1118.753
2010-11-01,1213.349
2010-11-02,1460.858
2010-11-03,1482.434
2010-11-04,1513.3220000000001
2010-11-05,1498.494
2010-11-06,1255.4569999999999
2010-11-07,1151.835
2010-11-08,1460.779
2010-11-09,1490.641
2010-11-10,1499.223
2010-11-11,1504.1879999999999
2010-11-12,1520.523
2010-11-13,1256.934
2010-11-14,1133.64
2010-11-15,1454.9029999999998
2010-11-16,1522.9289999999999
2010-11-17,1520.737
2010-11-18,1524.217
2010-11-19,1496.896
2010-11-20,1290.0919999999999
2010-11-21,1172.968
2010-11-22,1530.921
2010-11-23,1594.259
2010-11-24,1582.969
2010-11-25,1571.194
2010-11-26,1549.4089999999999
2010-11-27,1351.1429999999998
2010-11-28,1262.721
2010-11-29,1616.4489999999998
2010-11-30,1622.161
2010-12-01,1709.568
2010-12-02,1664.896
2010-12-03,1632.359
2010-12-04,1434.737
2010-12-05,1329.4479999999999
2010-12-06,1576.3329999999999
2010-12-07,1605.18
2010-12-08,1610.8039999999999
2010-12-09,1625.65
2010-12-10,1594.237
2010-12-11,1445.6629999999998
2010-12-12,1283.285
2010-12-13,1576.131
2010-12-14,1645.8039999999999
2010-12-15,1644.2220000000002
2010-12-16,1652.1870000000001
2010-12-17,1571.711
2010-12-18,1392.611
2010-12-19,1267.556
2010-12-20,1538.8370000000002
2010-12-21,1537.3120000000001
2010-12-22,1487.529
2010-12-23,1416.185
2010-12-24,1215.323
2010-12-25,1145.555
2010-12-26,1149.256
2010-12-27,1339.74
2010-12-28,1357.764
2010-12-29,1357.192
2010-12-30,1332.3670000000002
2010-12-31,1199.812
2011-01-01,1080.3139999999999
2011-01-02,1104.799
2011-01-03,1422.2420000000002
2011-01-04,1482.161
2011-01-05,1489.005
2011-01-06,1387.5120000000002
2011-01-07,1404.1729999999998
2011-01-08,1248.835
2011-01-09,1161.691
2011-01-10,1495.649
2011-01-11,1530.622
2011-01-12,1536.61
2011-01-13,1528.005
2011-01-14,1489.536
2011-01-15,1269.807
2011-01-16,1158.68
2011-01-17,1482.8239999999998
2011-01-18,1520.566
2011-01-19,1538.906
2011-01-20,1559.1470000000002
2011-01-21,1544.487
2011-01-22,1338.866
2011-01-23,1207.9080000000001
2011-01-24,1530.6589999999999
2011-01-25,1562.18
2011-01-26,1568.568
2011-01-27,1571.236
2011-01-28,1553.9660000000001
2011-01-29,1354.328
2011-01-30,1228.002
2011-01-31,1553.724
2011-02-01,1607.306
2011-02-02,1599.595
2011-02-03,1572.52
2011-02-04,1532.5220000000002
2011-02-05,1298.435
2011-02-06,1173.3
2011-02-07,1472.621
2011-02-08,1505.453
2011-02-09,1523.6070000000002
2011-02-10,1518.2620000000002
2011-02-11,1466.9170000000001
2011-02-12,1254.182
2011-02-13,1143.461
2011-02-14,1459.736
2011-02-15,1505.231
2011-02-16,1487.2079999999999
2011-02-17,1503.79
2011-02-18,1506.451
2011-02-19,1278.38
2011-02-20,1174.911
2011-02-21,1517.787
2011-02-22,1557.384
2011-02-23,1573.469
2011-02-24,1557.491
2011-02-25,1512.316
2011-02-26,1280.4180000000001
2011-02-27,1160.09
2011-02-28,1471.11
2011-03-01,1489.261
2011-03-02,1499.328
2011-03-03,1495.256
2011-03-04,1470.026
2011-03-05,1263.7060000000001
2011-03-06,1141.524
2011-03-07,1412.3529999999998
2011-03-08,1448.185
2011-03-09,1479.8120000000001
2011-03-10,1465.654
2011-03-11,1429.635
2011-03-12,1207.971
2011-03-13,1089.81
2011-03-14,1408.525
2011-03-15,1404.983
2011-03-16,1437.5339999999999
2011-03-17,1466.414
2011-03-18,1441.319
2011-03-19,1186.4260000000002
2011-03-20,1092.594
2011-03-21,1418.354
2011-03-22,1441.497
2011-03-23,1437.463
2011-03-24,1425.3210000000001
2011-03-25,1402.984
2011-03-26,1197.815
2011-03-27,1065.539
2011-03-28,1399.3270000000002
2011-03-29,1414.582
2011-03-30,1411.898
2011-03-31,1431.579
2011-04-01,1396.4820000000002
2011-04-02,1146.6760000000002
2011-04-03,1060.371
2011-04-04,1416.5629999999999
2011-04-05,1431.6960000000001
2011-04-06,1427.6429999999998
2011-04-07,1458.444
2011-04-08,1430.029
2011-04-09,1187.0919999999999
2011-04-10,1082.3339999999998
2011-04-11,1410.9979999999998
2011-04-12,1466.4070000000002
2011-04-13,1473.3870000000002
2011-04-14,1464.7879999999998
2011-04-15,1429.578
2011-04-16,1209.07
2011-04-17,1079.892
2011-04-18,1407.477
2011-04-19,1425.741
2011-04-20,1417.891
2011-04-21,1378.5539999999999
2011-04-22,1066.316
2011-04-23,1090.0410000000002
2011-04-24,964.829
2011-04-25,1000.534
2011-04-26,1361.4620000000002
2011-04-27,1415.0220000000002
2011-04-28,1405.124
2011-04-29,1380.9720000000002
2011-04-30,1136.556
2011-05-01,971.752
2011-05-02,1371.201
2011-05-03,1420.217
2011-05-04,1431.142
2011-05-05,1424.536
2011-05-06,1385.4379999999999
2011-05-07,1176.578
2011-05-08,1055.016
2011-05-09,1395.54
2011-05-10,1421.3220000000001
2011-05-11,1418.886
2011-05-12,1415.283
2011-05-13,1382.0529999999999
2011-05-14,1170.63
2011-05-15,1033.263
2011-05-16,1367.0120000000002
2011-05-17,1393.951
2011-05-18,1406.908
2011-05-19,1417.3870000000002
2011-05-20,1390.0539999999999
2011-05-21,1167.279
2011-05-22,1055.781
2011-05-23,1372.984
2011-05-24,1406.0079999999998
2011-05-25,1396.6760000000002
2011-05-26,1417.049
2011-05-27,1393.5539999999999
2011-05-28,1159.803
2011-05-29,1043.107
2011-05-30,1383.2479999999998
2011-05-31,1416.1989999999998
2011-06-01,1352.2779999999998
2011-06-02,1044.364
2011-06-03,1210.604
2011-06-04,1117.677
2011-06-05,1032.762
2011-06-06,1377.524
2011-06-07,1408.77
2011-06-08,1395.61
2011-06-09,1399.6860000000001
2011-06-10,1357.049
2011-06-11,1126.835
2011-06-12,946.096
2011-06-13,995.46
2011-06-14,1363.213
2011-06-15,1400.402
2011-06-16,1406.481
2011-06-17,1364.349
2011-06-18,1148.7730000000001
2011-06-19,1026.796
2011-06-20,1340.264
2011-06-21,1386.096
2011-06-22,1373.855
2011-06-23,1131.391
2011-06-24,1253.125
2011-06-25,1129.2269999999999
2011-06-26,1026.129
2011-06-27,1361.9520000000002
2011-06-28,1383.681
2011-06-29,1400.54
2011-06-30,1367.8410000000001
2011-07-01,1331.41
2011-07-02,1108.5510000000002
2011-07-03,1014.8539999999999
2011-07-04,1358.545
2011-07-05,1390.1870000000001
2011-07-06,1391.7620000000002
2011-07-07,1395.315
2011-07-08,1358.9479999999999
2011-07-09,1141.552
2011-07-10,1023.5419999999999
2011-07-11,1354.4589999999998
2011-07-12,1401.985
2011-07-13,1400.376
2011-07-14,1359.981
2011-07-15,1323.392
2011-07-16,1115.463
2011-07-17,1009.4169999999999
2011-07-18,1318.246
2011-07-19,1350.734
2011-07-20,1352.434
2011-07-21,1338.309
2011-07-22,1307.515
2011-07-23,1092.609
2011-07-24,993.35
2011-07-25,1281.888
2011-07-26,1297.921
2011-07-27,1317.598
2011-07-28,1305.673
2011-07-29,1267.569
2011-07-30,1054.086
2011-07-31,954.143
2011-08-01,1259.474
2011-08-02,1293.695
2011-08-03,1298.464
2011-08-04,1296.757
2011-08-05,1277.144
2011-08-06,1113.54
2011-08-07,991.488
2011-08-08,1250.463
2011-08-09,1253.656
2011-08-10,1260.973
2011-08-11,1255.518
2011-08-12,1264.989
2011-08-13,1066.972
2011-08-14,979.297
2011-08-15,1218.8980000000001
2011-08-16,1281.479
2011-08-17,1296.609
2011-08-18,1311.168
2011-08-19,1287.353
2011-08-20,1070.705
2011-08-21,982.0110000000001
2011-08-22,1326.1170000000002
2011-08-23,1359.2079999999999
2011-08-24,1353.0520000000001
2011-08-25,1350.649
2011-08-26,1350.721
2011-08-27,1097.461
2011-08-28,983.7080000000001
2011-08-29,1306.122
2011-08-30,1324.1970000000001
2011-08-31,1343.465
2011-09-01,1364.5710000000001
2011-09-02,1354.4470000000001
2011-09-03,1152.872
2011-09-04,1057.882
2011-09-05,1373.96
2011-09-06,1379.099
2011-09-07,1376.7020000000002
2011-09-08,1381.408
2011-09-09,1379.194
2011-09-10,1147.994
2011-09-11,1042.874
2011-09-12,1367.281
2011-09-13,1388.066
2011-09-14,1376.68
2011-09-15,1375.75
2011-09-16,1360.5339999999999
2011-09-17,1144.622
2011-09-18,1036.406
2011-09-19,1357.3029999999999
2011-09-20,1383.4489999999998
2011-09-21,1377.4589999999998
2011-09-22,1379.2479999999998
2011-09-23,1353.942
2011-09-24,1131.997
2011-09-25,1039.603
2011-09-26,1370.9170000000001
2011-09-27,1399.8229999999999
2011-09-28,1395.705
2011-09-29,1402.594
2011-09-30,1368.8229999999999
2011-10-01,1164.573
2011-10-02,1039.455
2011-10-03,1061.849
2011-10-04,1389.1960000000001
2011-10-05,1423.514
2011-10-06,1437.352
2011-10-07,1406.6270000000002
2011-10-08,1184.899
2011-10-09,1070.484
2011-10-10,1417.704
2011-10-11,1433.5379999999998
2011-10-12,1437.389
2011-10-13,1431.205
2011-10-14,1409.235
2011-10-15,1196.039
2011-10-16,1080.772
2011-10-17,1432.886
2011-10-18,1462.545
2011-10-19,1462.723
2011-10-20,1465.479
2011-10-21,1447.614
2011-10-22,1220.753
2011-10-23,1096.752
2011-10-24,1432.816
2011-10-25,1454.961
2011-10-26,1462.579
2011-10-27,1456.567
2011-10-28,1426.774
2011-10-29,1197.73
2011-10-30,1083.878
2011-10-31,1273.5739999999998
2011-11-01,1216.177
2011-11-02,1441.74
2011-11-03,1464.221
2011-11-04,1437.942
2011-11-05,1219.767
2011-11-06,1100.276
2011-11-07,1442.192
2011-11-08,1489.599
2011-11-09,1481.9520000000002
2011-11-10,1488.715
2011-11-11,1464.244
2011-11-12,1242.931
2011-11-13,1138.125
2011-11-14,1490.0520000000001
2011-11-15,1541.901
2011-11-16,1534.039
2011-11-17,1540.6789999999999
2011-11-18,1509.2020000000002
2011-11-19,1266.468
2011-11-20,1137.805
2011-11-21,1496.654
2011-11-22,1540.5639999999999
2011-11-23,1557.65
2011-11-24,1549.3220000000001
